week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
202426,3,5742,3715,7769,46,30,62,11,ILE-DE-FRANCE
202426,3,4395,2316,6474,72,38,106,76,OCCITANIE
202426,3,3418,1390,5446,56,23,89,32,HAUTS-DE-FRANCE
202426,3,469,7,931,14,0,28,28,NORMANDIE
202426,3,1245,172,2318,32,5,59,52,PAYS-DE-LA-LOIRE
202426,3,3124,285,5963,60,5,115,93,PROVENCE-ALPES-COTE-D-AZUR
202425,3,9131,4509,13753,161,79,243,44,GRAND EST
202425,3,4492,2391,6593,72,38,106,75,NOUVELLE-AQUITAINE
202425,3,4932,2778,7086,60,34,86,84,AUVERGNE-RHONE-ALPES
202425,3,1594,246,2942,55,8,102,27,BOURGOGNE-FRANCHE-COMTE
202425,3,4390,2696,6084,126,77,175,53,BRETAGNE
202425,3,2295,634,3956,87,24,150,24,CENTRE-VAL-DE-LOIRE
202425,3,169,0,373,48,0,106,94,CORSE
202425,3,8632,6283,10981,69,50,88,11,ILE-DE-FRANCE
202425,3,3982,2162,5802,65,35,95,76,OCCITANIE
202425,3,3046,1334,4758,50,22,78,32,HAUTS-DE-FRANCE
202425,3,609,50,1168,18,2,34,28,NORMANDIE
202425,3,809,131,1487,21,4,38,52,PAYS-DE-LA-LOIRE
202425,3,2021,273,3769,39,5,73,93,PROVENCE-ALPES-COTE-D-AZUR
202424,3,4576,1874,7278,81,33,129,44,GRAND EST
202424,3,3407,1510,5304,55,24,86,75,NOUVELLE-AQUITAINE
202424,3,3862,1975,5749,47,24,70,84,AUVERGNE-RHONE-ALPES
202424,3,1125,6,2244,39,0,78,27,BOURGOGNE-FRANCHE-COMTE
202424,3,4603,2675,6531,132,77,187,53,BRETAGNE
202424,3,1309,226,2392,50,9,91,24,CENTRE-VAL-DE-LOIRE
202424,3,59,0,147,17,0,42,94,CORSE
202424,3,9174,6721,11627,74,54,94,11,ILE-DE-FRANCE
202424,3,3278,1582,4974,53,25,81,76,OCCITANIE
202424,3,4766,2660,6872,78,43,113,32,HAUTS-DE-FRANCE
202424,3,569,0,1414,17,0,42,28,NORMANDIE
202424,3,1558,618,2498,40,16,64,52,PAYS-DE-LA-LOIRE
202424,3,1531,246,2816,29,4,54,93,PROVENCE-ALPES-COTE-D-AZUR
202423,3,4168,1677,6659,74,30,118,44,GRAND EST
202423,3,3417,1544,5290,55,25,85,75,NOUVELLE-AQUITAINE
202423,3,2891,1325,4457,35,16,54,84,AUVERGNE-RHONE-ALPES
202423,3,685,5,1365,24,0,48,27,BOURGOGNE-FRANCHE-COMTE
202423,3,2680,1362,3998,77,39,115,53,BRETAGNE
202423,3,1598,315,2881,61,12,110,24,CENTRE-VAL-DE-LOIRE
202423,3,213,0,606,60,0,172,94,CORSE
202423,3,10295,7768,12822,83,63,103,11,ILE-DE-FRANCE
202423,3,2750,1340,4160,45,22,68,76,OCCITANIE
202423,3,3438,1465,5411,56,24,88,32,HAUTS-DE-FRANCE
202423,3,538,55,1021,16,2,30,28,NORMANDIE
202423,3,1838,759,2917,47,20,74,52,PAYS-DE-LA-LOIRE
202423,3,1506,274,2738,29,5,53,93,PROVENCE-ALPES-COTE-D-AZUR
202422,3,3860,1613,6107,68,28,108,44,GRAND EST
202422,3,3229,1255,5203,52,20,84,75,NOUVELLE-AQUITAINE
202422,3,2847,1398,4296,34,17,51,84,AUVERGNE-RHONE-ALPES
202422,3,920,46,1794,32,2,62,27,BOURGOGNE-FRANCHE-COMTE
202422,3,1931,918,2944,55,26,84,53,BRETAGNE
202422,3,1043,31,2055,40,2,78,24,CENTRE-VAL-DE-LOIRE
202422,3,211,0,487,60,0,138,94,CORSE
202422,3,8326,6088,10564,67,49,85,11,ILE-DE-FRANCE
202422,3,3256,1149,5363,53,19,87,76,OCCITANIE
202422,3,2922,607,5237,48,10,86,32,HAUTS-DE-FRANCE
202422,3,454,0,970,13,0,28,28,NORMANDIE
202422,3,1993,661,3325,51,17,85,52,PAYS-DE-LA-LOIRE
202422,3,2344,742,3946,45,14,76,93,PROVENCE-ALPES-COTE-D-AZUR
202421,3,2177,435,3919,38,7,69,44,GRAND EST
202421,3,2503,773,4233,40,12,68,75,NOUVELLE-AQUITAINE
202421,3,2251,775,3727,27,9,45,84,AUVERGNE-RHONE-ALPES
202421,3,609,0,1344,21,0,47,27,BOURGOGNE-FRANCHE-COMTE
202421,3,883,214,1552,25,6,44,53,BRETAGNE
202421,3,965,17,1913,37,1,73,24,CENTRE-VAL-DE-LOIRE
202421,3,30,0,85,9,0,25,94,CORSE
202421,3,5223,3441,7005,42,28,56,11,ILE-DE-FRANCE
202421,3,2641,1056,4226,43,17,69,76,OCCITANIE
202421,3,1245,74,2416,20,1,39,32,HAUTS-DE-FRANCE
202421,3,243,0,580,7,0,17,28,NORMANDIE
202421,3,855,96,1614,22,3,41,52,PAYS-DE-LA-LOIRE
202421,3,1673,259,3087,32,5,59,93,PROVENCE-ALPES-COTE-D-AZUR
202420,3,3004,1069,4939,53,19,87,44,GRAND EST
202420,3,1552,503,2601,25,8,42,75,NOUVELLE-AQUITAINE
202420,3,2532,974,4090,31,12,50,84,AUVERGNE-RHONE-ALPES
202420,3,460,0,1138,16,0,40,27,BOURGOGNE-FRANCHE-COMTE
202420,3,947,299,1595,27,8,46,53,BRETAGNE
202420,3,390,0,894,15,0,34,24,CENTRE-VAL-DE-LOIRE
202420,3,22,0,65,6,0,18,94,CORSE
202420,3,3566,2124,5008,29,17,41,11,ILE-DE-FRANCE
202420,3,2494,1063,3925,41,18,64,76,OCCITANIE
202420,3,547,0,1308,9,0,22,32,HAUTS-DE-FRANCE
202420,3,458,0,934,13,0,27,28,NORMANDIE
202420,3,463,0,989,12,0,25,52,PAYS-DE-LA-LOIRE
202420,3,1905,143,3667,37,3,71,93,PROVENCE-ALPES-COTE-D-AZUR
202419,3,2794,632,4956,49,11,87,44,GRAND EST
202419,3,1481,237,2725,24,4,44,75,NOUVELLE-AQUITAINE
202419,3,1370,184,2556,17,3,31,84,AUVERGNE-RHONE-ALPES
202419,3,242,0,860,8,0,30,27,BOURGOGNE-FRANCHE-COMTE
202419,3,715,47,1383,21,2,40,53,BRETAGNE
202419,3,243,0,625,9,0,24,24,CENTRE-VAL-DE-LOIRE
202419,3,13,0,47,4,0,14,94,CORSE
202419,3,3328,1713,4943,27,14,40,11,ILE-DE-FRANCE
202419,3,1699,380,3018,28,7,49,76,OCCITANIE
202419,3,659,0,1460,11,0,24,32,HAUTS-DE-FRANCE
202419,3,196,0,488,6,0,15,28,NORMANDIE
202419,3,535,0,1108,14,0,29,52,PAYS-DE-LA-LOIRE
202419,3,811,0,1989,16,0,39,93,PROVENCE-ALPES-COTE-D-AZUR
202418,3,2664,603,4725,47,11,83,44,GRAND EST
202418,3,2323,624,4022,37,10,64,75,NOUVELLE-AQUITAINE
202418,3,1614,400,2828,19,4,34,84,AUVERGNE-RHONE-ALPES
202418,3,96,0,344,3,0,12,27,BOURGOGNE-FRANCHE-COMTE
202418,3,1108,306,1910,32,9,55,53,BRETAGNE
202418,3,309,0,828,12,0,32,24,CENTRE-VAL-DE-LOIRE
202418,3,10,0,43,3,0,12,94,CORSE
202418,3,6171,4060,8282,50,33,67,11,ILE-DE-FRANCE
202418,3,2573,1011,4135,42,17,67,76,OCCITANIE
202418,3,999,0,2139,16,0,35,32,HAUTS-DE-FRANCE
202418,3,288,0,620,8,0,18,28,NORMANDIE
202418,3,425,0,960,11,0,25,52,PAYS-DE-LA-LOIRE
202418,3,1313,0,2628,25,0,50,93,PROVENCE-ALPES-COTE-D-AZUR
202417,3,1861,0,3782,33,0,67,44,GRAND EST
202417,3,1681,79,3283,27,1,53,75,NOUVELLE-AQUITAINE
202417,3,2339,828,3850,28,10,46,84,AUVERGNE-RHONE-ALPES
202417,3,363,0,832,13,0,29,27,BOURGOGNE-FRANCHE-COMTE
202417,3,1005,107,1903,29,3,55,53,BRETAGNE
202417,3,1628,278,2978,62,11,113,24,CENTRE-VAL-DE-LOIRE
202417,3,89,0,261,25,0,74,94,CORSE
202417,3,6751,4776,8726,54,38,70,11,ILE-DE-FRANCE
202417,3,1385,255,2515,23,5,41,76,OCCITANIE
202417,3,2412,425,4399,40,7,73,32,HAUTS-DE-FRANCE
202417,3,533,0,1153,16,0,34,28,NORMANDIE
202417,3,687,77,1297,17,2,32,52,PAYS-DE-LA-LOIRE
202417,3,3839,1302,6376,74,25,123,93,PROVENCE-ALPES-COTE-D-AZUR
202416,3,4308,2058,6558,76,36,116,44,GRAND EST
202416,3,1786,328,3244,29,6,52,75,NOUVELLE-AQUITAINE
202416,3,1767,178,3356,21,2,40,84,AUVERGNE-RHONE-ALPES
202416,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202416,3,2061,804,3318,59,23,95,53,BRETAGNE
202416,3,1278,238,2318,49,9,89,24,CENTRE-VAL-DE-LOIRE
202416,3,57,0,130,16,0,37,94,CORSE
202416,3,5134,3270,6998,41,26,56,11,ILE-DE-FRANCE
202416,3,1846,640,3052,30,10,50,76,OCCITANIE
202416,3,2241,806,3676,37,13,61,32,HAUTS-DE-FRANCE
202416,3,377,0,800,11,0,23,28,NORMANDIE
202416,3,1636,628,2644,41,15,67,52,PAYS-DE-LA-LOIRE
202416,3,3576,873,6279,69,17,121,93,PROVENCE-ALPES-COTE-D-AZUR
202415,3,4506,2288,6724,80,41,119,44,GRAND EST
202415,3,3814,851,6777,61,13,109,75,NOUVELLE-AQUITAINE
202415,3,2500,966,4034,30,11,49,84,AUVERGNE-RHONE-ALPES
202415,3,1725,347,3103,60,12,108,27,BOURGOGNE-FRANCHE-COMTE
202415,3,1761,920,2602,51,27,75,53,BRETAGNE
202415,3,505,0,1155,19,0,44,24,CENTRE-VAL-DE-LOIRE
202415,3,64,0,139,18,0,39,94,CORSE
202415,3,5160,2952,7368,42,24,60,11,ILE-DE-FRANCE
202415,3,1864,313,3415,30,5,55,76,OCCITANIE
202415,3,2012,666,3358,33,11,55,32,HAUTS-DE-FRANCE
202415,3,400,0,805,12,0,24,28,NORMANDIE
202415,3,1084,307,1861,27,7,47,52,PAYS-DE-LA-LOIRE
202415,3,2170,435,3905,42,9,75,93,PROVENCE-ALPES-COTE-D-AZUR
202414,3,3958,1973,5943,70,35,105,44,GRAND EST
202414,3,3327,1301,5353,54,21,87,75,NOUVELLE-AQUITAINE
202414,3,3003,1085,4921,36,13,59,84,AUVERGNE-RHONE-ALPES
202414,3,999,130,1868,35,5,65,27,BOURGOGNE-FRANCHE-COMTE
202414,3,1674,763,2585,48,22,74,53,BRETAGNE
202414,3,731,172,1290,28,7,49,24,CENTRE-VAL-DE-LOIRE
202414,3,36,0,90,10,0,25,94,CORSE
202414,3,7043,4603,9483,57,37,77,11,ILE-DE-FRANCE
202414,3,3247,1473,5021,53,24,82,76,OCCITANIE
202414,3,1611,335,2887,26,5,47,32,HAUTS-DE-FRANCE
202414,3,516,53,979,15,1,29,28,NORMANDIE
202414,3,1231,221,2241,31,5,57,52,PAYS-DE-LA-LOIRE
202414,3,1974,561,3387,38,11,65,93,PROVENCE-ALPES-COTE-D-AZUR
202413,3,3350,1399,5301,59,25,93,44,GRAND EST
202413,3,4569,1967,7171,74,32,116,75,NOUVELLE-AQUITAINE
202413,3,3558,1840,5276,43,22,64,84,AUVERGNE-RHONE-ALPES
202413,3,883,127,1639,31,5,57,27,BOURGOGNE-FRANCHE-COMTE
202413,3,1624,718,2530,47,21,73,53,BRETAGNE
202413,3,505,0,1070,19,0,40,24,CENTRE-VAL-DE-LOIRE
202413,3,254,0,656,72,0,186,94,CORSE
202413,3,7815,5454,10176,63,44,82,11,ILE-DE-FRANCE
202413,3,3685,2009,5361,60,33,87,76,OCCITANIE
202413,3,2806,1085,4527,46,18,74,32,HAUTS-DE-FRANCE
202413,3,827,238,1416,24,7,41,28,NORMANDIE
202413,3,971,208,1734,25,6,44,52,PAYS-DE-LA-LOIRE
202413,3,1888,432,3344,36,8,64,93,PROVENCE-ALPES-COTE-D-AZUR
202412,3,5245,2739,7751,93,49,137,44,GRAND EST
202412,3,4193,2119,6267,68,35,101,75,NOUVELLE-AQUITAINE
202412,3,6163,3864,8462,74,46,102,84,AUVERGNE-RHONE-ALPES
202412,3,967,111,1823,34,4,64,27,BOURGOGNE-FRANCHE-COMTE
202412,3,2023,718,3328,58,21,95,53,BRETAGNE
202412,3,682,0,1481,26,0,56,24,CENTRE-VAL-DE-LOIRE
202412,3,356,65,647,101,18,184,94,CORSE
202412,3,6559,4479,8639,53,36,70,11,ILE-DE-FRANCE
202412,3,3512,1736,5288,57,28,86,76,OCCITANIE
202412,3,2702,1075,4329,44,17,71,32,HAUTS-DE-FRANCE
202412,3,453,0,913,13,0,27,28,NORMANDIE
202412,3,1063,315,1811,27,8,46,52,PAYS-DE-LA-LOIRE
202412,3,2487,926,4048,48,18,78,93,PROVENCE-ALPES-COTE-D-AZUR
202411,3,5556,3012,8100,98,53,143,44,GRAND EST
202411,3,5036,2736,7336,81,44,118,75,NOUVELLE-AQUITAINE
202411,3,6218,4057,8379,75,49,101,84,AUVERGNE-RHONE-ALPES
202411,3,1186,219,2153,41,7,75,27,BOURGOGNE-FRANCHE-COMTE
202411,3,2012,938,3086,58,27,89,53,BRETAGNE
202411,3,770,171,1369,29,6,52,24,CENTRE-VAL-DE-LOIRE
202411,3,377,107,647,107,31,183,94,CORSE
202411,3,8500,5998,11002,68,48,88,11,ILE-DE-FRANCE
202411,3,5338,3344,7332,87,55,119,76,OCCITANIE
202411,3,4430,2402,6458,73,40,106,32,HAUTS-DE-FRANCE
202411,3,623,35,1211,18,1,35,28,NORMANDIE
202411,3,1179,299,2059,30,8,52,52,PAYS-DE-LA-LOIRE
202411,3,2568,908,4228,49,17,81,93,PROVENCE-ALPES-COTE-D-AZUR
202410,3,6760,3727,9793,119,65,173,44,GRAND EST
202410,3,7857,5110,10604,127,83,171,75,NOUVELLE-AQUITAINE
202410,3,6327,4124,8530,76,49,103,84,AUVERGNE-RHONE-ALPES
202410,3,1842,700,2984,64,24,104,27,BOURGOGNE-FRANCHE-COMTE
202410,3,1978,969,2987,57,28,86,53,BRETAGNE
202410,3,1487,474,2500,57,19,95,24,CENTRE-VAL-DE-LOIRE
202410,3,276,20,532,78,5,151,94,CORSE
202410,3,8405,5657,11153,68,46,90,11,ILE-DE-FRANCE
202410,3,6518,3937,9099,106,64,148,76,OCCITANIE
202410,3,5569,3277,7861,92,54,130,32,HAUTS-DE-FRANCE
202410,3,810,70,1550,24,2,46,28,NORMANDIE
202410,3,2025,840,3210,51,21,81,52,PAYS-DE-LA-LOIRE
202410,3,3971,1818,6124,76,35,117,93,PROVENCE-ALPES-COTE-D-AZUR
202409,3,6269,2483,10055,111,44,178,44,GRAND EST
202409,3,9395,5649,13141,151,91,211,75,NOUVELLE-AQUITAINE
202409,3,10577,7153,14001,128,87,169,84,AUVERGNE-RHONE-ALPES
202409,3,2238,562,3914,78,20,136,27,BOURGOGNE-FRANCHE-COMTE
202409,3,3063,1679,4447,88,48,128,53,BRETAGNE
202409,3,2522,1276,3768,96,49,143,24,CENTRE-VAL-DE-LOIRE
202409,3,525,0,1204,149,0,341,94,CORSE
202409,3,13369,10114,16624,108,82,134,11,ILE-DE-FRANCE
202409,3,4676,2841,6511,76,46,106,76,OCCITANIE
202409,3,7703,4804,10602,127,79,175,32,HAUTS-DE-FRANCE
202409,3,878,22,1734,26,1,51,28,NORMANDIE
202409,3,3029,1445,4613,77,37,117,52,PAYS-DE-LA-LOIRE
202409,3,3823,1245,6401,73,23,123,93,PROVENCE-ALPES-COTE-D-AZUR
202408,3,15252,9555,20949,269,168,370,44,GRAND EST
202408,3,9516,6258,12774,153,101,205,75,NOUVELLE-AQUITAINE
202408,3,14298,9926,18670,173,120,226,84,AUVERGNE-RHONE-ALPES
202408,3,3817,1582,6052,133,55,211,27,BOURGOGNE-FRANCHE-COMTE
202408,3,4404,2649,6159,126,76,176,53,BRETAGNE
202408,3,3552,2143,4961,135,81,189,24,CENTRE-VAL-DE-LOIRE
202408,3,274,0,576,78,0,164,94,CORSE
202408,3,13606,10454,16758,109,84,134,11,ILE-DE-FRANCE
202408,3,10330,6125,14535,168,100,236,76,OCCITANIE
202408,3,9049,5680,12418,149,94,204,32,HAUTS-DE-FRANCE
202408,3,2246,1243,3249,66,36,96,28,NORMANDIE
202408,3,5410,2928,7892,137,74,200,52,PAYS-DE-LA-LOIRE
202408,3,9669,5827,13511,186,112,260,93,PROVENCE-ALPES-COTE-D-AZUR
202407,3,17724,12624,22824,313,223,403,44,GRAND EST
202407,3,16305,11613,20997,263,187,339,75,NOUVELLE-AQUITAINE
202407,3,20522,15887,25157,248,192,304,84,AUVERGNE-RHONE-ALPES
202407,3,4944,3058,6830,172,106,238,27,BOURGOGNE-FRANCHE-COMTE
202407,3,6287,4422,8152,181,127,235,53,BRETAGNE
202407,3,4530,3007,6053,172,114,230,24,CENTRE-VAL-DE-LOIRE
202407,3,750,395,1105,213,112,314,94,CORSE
202407,3,16513,13194,19832,133,106,160,11,ILE-DE-FRANCE
202407,3,11426,6804,16048,186,111,261,76,OCCITANIE
202407,3,10697,7425,13969,176,122,230,32,HAUTS-DE-FRANCE
202407,3,2991,1904,4078,88,56,120,28,NORMANDIE
202407,3,10854,7018,14690,275,178,372,52,PAYS-DE-LA-LOIRE
202407,3,9377,6167,12587,180,118,242,93,PROVENCE-ALPES-COTE-D-AZUR
202406,3,18375,13835,22915,324,244,404,44,GRAND EST
202406,3,27816,23068,32564,448,372,524,75,NOUVELLE-AQUITAINE
202406,3,24996,20307,29685,302,245,359,84,AUVERGNE-RHONE-ALPES
202406,3,8168,5690,10646,284,198,370,27,BOURGOGNE-FRANCHE-COMTE
202406,3,8316,6343,10289,239,182,296,53,BRETAGNE
202406,3,7867,5748,9986,299,218,380,24,CENTRE-VAL-DE-LOIRE
202406,3,702,390,1014,199,111,287,94,CORSE
202406,3,28516,24349,32683,229,195,263,11,ILE-DE-FRANCE
202406,3,18337,14085,22589,298,229,367,76,OCCITANIE
202406,3,14216,10753,17679,234,177,291,32,HAUTS-DE-FRANCE
202406,3,3198,1967,4429,94,58,130,28,NORMANDIE
202406,3,13125,9315,16935,333,236,430,52,PAYS-DE-LA-LOIRE
202406,3,7351,4511,10191,141,86,196,93,PROVENCE-ALPES-COTE-D-AZUR
202405,3,17565,13659,21471,310,241,379,44,GRAND EST
202405,3,26895,22255,31535,433,358,508,75,NOUVELLE-AQUITAINE
202405,3,27785,22396,33174,335,270,400,84,AUVERGNE-RHONE-ALPES
202405,3,7064,4626,9502,246,161,331,27,BOURGOGNE-FRANCHE-COMTE
202405,3,9833,7556,12110,282,217,347,53,BRETAGNE
202405,3,7684,5680,9688,292,216,368,24,CENTRE-VAL-DE-LOIRE
202405,3,1059,594,1524,300,168,432,94,CORSE
202405,3,34507,30101,38913,278,243,313,11,ILE-DE-FRANCE
202405,3,19594,15681,23507,319,255,383,76,OCCITANIE
202405,3,16323,12531,20115,268,206,330,32,HAUTS-DE-FRANCE
202405,3,2716,748,4684,80,22,138,28,NORMANDIE
202405,3,16438,13028,19848,417,331,503,52,PAYS-DE-LA-LOIRE
202405,3,17472,12933,22011,336,249,423,93,PROVENCE-ALPES-COTE-D-AZUR
202404,3,19756,15402,24110,349,272,426,44,GRAND EST
202404,3,27852,22406,33298,449,361,537,75,NOUVELLE-AQUITAINE
202404,3,24531,20043,29019,296,242,350,84,AUVERGNE-RHONE-ALPES
202404,3,9009,5940,12078,314,207,421,27,BOURGOGNE-FRANCHE-COMTE
202404,3,12501,9703,15299,359,279,439,53,BRETAGNE
202404,3,7851,5635,10067,298,214,382,24,CENTRE-VAL-DE-LOIRE
202404,3,785,400,1170,223,114,332,94,CORSE
202404,3,34804,30441,39167,280,245,315,11,ILE-DE-FRANCE
202404,3,23863,19392,28334,388,315,461,76,OCCITANIE
202404,3,16104,12335,19873,265,203,327,32,HAUTS-DE-FRANCE
202404,3,2826,1133,4519,83,33,133,28,NORMANDIE
202404,3,12720,9824,15616,323,250,396,52,PAYS-DE-LA-LOIRE
202404,3,15998,11775,20221,308,227,389,93,PROVENCE-ALPES-COTE-D-AZUR
202403,3,12355,8973,15737,218,158,278,44,GRAND EST
202403,3,14565,10983,18147,235,177,293,75,NOUVELLE-AQUITAINE
202403,3,19765,15103,24427,239,183,295,84,AUVERGNE-RHONE-ALPES
202403,3,7033,4652,9414,245,162,328,27,BOURGOGNE-FRANCHE-COMTE
202403,3,8928,6775,11081,256,194,318,53,BRETAGNE
202403,3,5277,3524,7030,201,134,268,24,CENTRE-VAL-DE-LOIRE
202403,3,1183,583,1783,336,166,506,94,CORSE
202403,3,29210,25162,33258,235,202,268,11,ILE-DE-FRANCE
202403,3,19726,16043,23409,321,261,381,76,OCCITANIE
202403,3,13035,9378,16692,214,154,274,32,HAUTS-DE-FRANCE
202403,3,1672,736,2608,49,21,77,28,NORMANDIE
202403,3,8872,6371,11373,225,162,288,52,PAYS-DE-LA-LOIRE
202403,3,14342,10634,18050,276,205,347,93,PROVENCE-ALPES-COTE-D-AZUR
202402,3,10754,7761,13747,190,137,243,44,GRAND EST
202402,3,12917,9501,16333,208,153,263,75,NOUVELLE-AQUITAINE
202402,3,18011,13842,22180,217,167,267,84,AUVERGNE-RHONE-ALPES
202402,3,5538,3295,7781,193,115,271,27,BOURGOGNE-FRANCHE-COMTE
202402,3,4924,3166,6682,141,91,191,53,BRETAGNE
202402,3,4548,2938,6158,173,112,234,24,CENTRE-VAL-DE-LOIRE
202402,3,1035,488,1582,294,139,449,94,CORSE
202402,3,24532,20474,28590,197,164,230,11,ILE-DE-FRANCE
202402,3,13346,10302,16390,217,167,267,76,OCCITANIE
202402,3,8453,5256,11650,139,86,192,32,HAUTS-DE-FRANCE
202402,3,1138,373,1903,33,10,56,28,NORMANDIE
202402,3,5418,3294,7542,137,83,191,52,PAYS-DE-LA-LOIRE
202402,3,10865,7478,14252,209,144,274,93,PROVENCE-ALPES-COTE-D-AZUR
202401,3,9934,6566,13302,175,116,234,44,GRAND EST
202401,3,9491,5598,13384,153,90,216,75,NOUVELLE-AQUITAINE
202401,3,16039,12236,19842,194,148,240,84,AUVERGNE-RHONE-ALPES
202401,3,2559,906,4212,89,31,147,27,BOURGOGNE-FRANCHE-COMTE
202401,3,4945,2994,6896,142,86,198,53,BRETAGNE
202401,3,4633,2022,7244,176,77,275,24,CENTRE-VAL-DE-LOIRE
202401,3,663,343,983,188,97,279,94,CORSE
202401,3,26817,18417,35217,216,148,284,11,ILE-DE-FRANCE
202401,3,18707,14061,23353,304,228,380,76,OCCITANIE
202401,3,8142,4942,11342,134,81,187,32,HAUTS-DE-FRANCE
202401,3,1203,354,2052,35,10,60,28,NORMANDIE
202401,3,5016,2885,7147,127,73,181,52,PAYS-DE-LA-LOIRE
202401,3,11089,6998,15180,213,134,292,93,PROVENCE-ALPES-COTE-D-AZUR
202352,3,14398,10643,18153,254,188,320,44,GRAND EST
202352,3,7317,4596,10038,119,75,163,75,NOUVELLE-AQUITAINE
202352,3,16382,11415,21349,199,139,259,84,AUVERGNE-RHONE-ALPES
202352,3,4100,1824,6376,143,64,222,27,BOURGOGNE-FRANCHE-COMTE
202352,3,6229,3840,8618,180,111,249,53,BRETAGNE
202352,3,5387,2152,8622,205,82,328,24,CENTRE-VAL-DE-LOIRE
202352,3,401,114,688,115,33,197,94,CORSE
202352,3,11582,8521,14643,94,69,119,11,ILE-DE-FRANCE
202352,3,13421,8385,18457,220,137,303,76,OCCITANIE
202352,3,15978,10774,21182,262,177,347,32,HAUTS-DE-FRANCE
202352,3,1607,680,2534,47,20,74,28,NORMANDIE
202352,3,6093,2780,9406,155,71,239,52,PAYS-DE-LA-LOIRE
202352,3,9670,5439,13901,187,105,269,93,PROVENCE-ALPES-COTE-D-AZUR
202351,3,16729,12865,20593,295,227,363,44,GRAND EST
202351,3,12071,7583,16559,196,123,269,75,NOUVELLE-AQUITAINE
202351,3,16998,12719,21277,206,154,258,84,AUVERGNE-RHONE-ALPES
202351,3,5354,3172,7536,186,110,262,27,BOURGOGNE-FRANCHE-COMTE
202351,3,6334,4213,8455,183,122,244,53,BRETAGNE
202351,3,6986,4619,9353,265,175,355,24,CENTRE-VAL-DE-LOIRE
202351,3,418,62,774,120,18,222,94,CORSE
202351,3,23534,19301,27767,190,156,224,11,ILE-DE-FRANCE
202351,3,15045,11422,18668,247,188,306,76,OCCITANIE
202351,3,14737,10602,18872,242,174,310,32,HAUTS-DE-FRANCE
202351,3,1547,643,2451,46,19,73,28,NORMANDIE
202351,3,6530,3159,9901,166,80,252,52,PAYS-DE-LA-LOIRE
202351,3,19812,14372,25252,383,278,488,93,PROVENCE-ALPES-COTE-D-AZUR
202350,3,15001,11125,18877,265,197,333,44,GRAND EST
202350,3,12764,9098,16430,207,148,266,75,NOUVELLE-AQUITAINE
202350,3,14522,11170,17874,176,135,217,84,AUVERGNE-RHONE-ALPES
202350,3,3930,2289,5571,137,80,194,27,BOURGOGNE-FRANCHE-COMTE
202350,3,7113,4849,9377,205,140,270,53,BRETAGNE
202350,3,7580,4956,10204,288,188,388,24,CENTRE-VAL-DE-LOIRE
202350,3,683,358,1008,196,103,289,94,CORSE
202350,3,24531,20663,28399,198,167,229,11,ILE-DE-FRANCE
202350,3,15491,12277,18705,254,201,307,76,OCCITANIE
202350,3,14688,10730,18646,241,176,306,32,HAUTS-DE-FRANCE
202350,3,1001,251,1751,29,7,51,28,NORMANDIE
202350,3,4823,2477,7169,123,63,183,52,PAYS-DE-LA-LOIRE
202350,3,18114,13426,22802,350,259,441,93,PROVENCE-ALPES-COTE-D-AZUR
202349,3,18386,13514,23258,324,238,410,44,GRAND EST
202349,3,10056,6619,13493,163,107,219,75,NOUVELLE-AQUITAINE
202349,3,14939,11866,18012,181,144,218,84,AUVERGNE-RHONE-ALPES
202349,3,3974,2351,5597,138,82,194,27,BOURGOGNE-FRANCHE-COMTE
202349,3,6731,4185,9277,194,120,268,53,BRETAGNE
202349,3,6353,4127,8579,241,156,326,24,CENTRE-VAL-DE-LOIRE
202349,3,624,332,916,179,95,263,94,CORSE
202349,3,24806,20810,28802,200,168,232,11,ILE-DE-FRANCE
202349,3,15158,11778,18538,249,194,304,76,OCCITANIE
202349,3,12779,8825,16733,210,145,275,32,HAUTS-DE-FRANCE
202349,3,1244,384,2104,37,12,62,28,NORMANDIE
202349,3,9562,6513,12611,244,166,322,52,PAYS-DE-LA-LOIRE
202349,3,17279,12960,21598,334,251,417,93,PROVENCE-ALPES-COTE-D-AZUR
202348,3,10718,7163,14273,189,126,252,44,GRAND EST
202348,3,10600,6762,14438,172,110,234,75,NOUVELLE-AQUITAINE
202348,3,13640,10550,16730,165,128,202,84,AUVERGNE-RHONE-ALPES
202348,3,4734,2759,6709,165,96,234,27,BOURGOGNE-FRANCHE-COMTE
202348,3,4756,2785,6727,137,80,194,53,BRETAGNE
202348,3,4575,2849,6301,174,108,240,24,CENTRE-VAL-DE-LOIRE
202348,3,812,457,1167,233,131,335,94,CORSE
202348,3,18402,14834,21970,149,120,178,11,ILE-DE-FRANCE
202348,3,12140,8579,15701,199,141,257,76,OCCITANIE
202348,3,14822,10332,19312,243,169,317,32,HAUTS-DE-FRANCE
202348,3,956,168,1744,28,5,51,28,NORMANDIE
202348,3,7651,4949,10353,195,126,264,52,PAYS-DE-LA-LOIRE
202348,3,14318,10340,18296,277,200,354,93,PROVENCE-ALPES-COTE-D-AZUR
202347,3,10818,7400,14236,191,131,251,44,GRAND EST
202347,3,11660,8007,15313,189,130,248,75,NOUVELLE-AQUITAINE
